o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:creator,dcterms:subject,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:identifier,dcterms:source,dcterms:language,dcterms:rights,dcterms:abstract,dcterms:spatial,dcterms:rightsHolder,bibo:issue,bibo:numPages,fabio:hasURL
10404,https://iwac.frederickmadore.com/s/afrique_ouest/item/10404,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10424,https://iwac.frederickmadore.com/files/original/f6212687d67393612c0ba492db4fdba2f2b8d48b.pdf,"Islam Hebdo #107",,,"Islam Hebdo","Frédérick Madore",2022-03-11,,,Français,"In Copyright",,,,107,12,https://web.archive.org/web/20230224063057/https://islamhebdonews.net/pdfdoc/journal/f_2_202203111641571647016917.pdf
10405,https://iwac.frederickmadore.com/s/afrique_ouest/item/10405,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10425,https://iwac.frederickmadore.com/files/original/c14174f1cefc1165ae4e4e1edc3554e124b461b3.pdf,"Islam Hebdo #119",,,"Islam Hebdo","Frédérick Madore",2022-06-03,,,Français,"In Copyright",,,,119,12,https://web.archive.org/web/20230222134118/https://islamhebdonews.net/pdfdoc/journal/f_2_202206032232471654295567.pdf
10426,https://iwac.frederickmadore.com/s/afrique_ouest/item/10426,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10446,https://iwac.frederickmadore.com/files/original/872a6e6910506472c57c24dccc25bc49f3dfd94d.pdf,"Islam Hebdo #118",,,"Islam Hebdo","Frédérick Madore",2022-05-27,,,Français,"In Copyright",,,,118,12,https://web.archive.org/web/20230222201948/https://islamhebdonews.net/pdfdoc/journal/f_2_202205271317091653657429.pdf
10427,https://iwac.frederickmadore.com/s/afrique_ouest/item/10427,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10447,https://iwac.frederickmadore.com/files/original/51529fb28e49c908645562abdb92c82341e83518.pdf,"Islam Hebdo #117",,,"Islam Hebdo","Frédérick Madore",2022-05-20,,,Français,"In Copyright",,,,117,12,https://web.archive.org/web/20230222201917/https://islamhebdonews.net/pdfdoc/journal/f_2_202205202208401653084520.pdf
10428,https://iwac.frederickmadore.com/s/afrique_ouest/item/10428,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10448,https://iwac.frederickmadore.com/files/original/0c8873d46643f0b069bf7534beb5891f39cc15c2.pdf,"Islam Hebdo #116",,,"Islam Hebdo","Frédérick Madore",2022-05-13,,,Français,"In Copyright",,,,116,12,https://web.archive.org/web/20230222225155/https://islamhebdonews.net/pdfdoc/journal/f_2_202205130718061652426286.pdf
10429,https://iwac.frederickmadore.com/s/afrique_ouest/item/10429,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10449,https://iwac.frederickmadore.com/files/original/deea5624fe2cf93bf3b5a44c3751cc6d50d60339.pdf,"Islam Hebdo #115",,,"Islam Hebdo","Frédérick Madore",2022-05-06,,,Français,"In Copyright",,,,115,12,https://web.archive.org/web/20230222205122/https://islamhebdonews.net/pdfdoc/journal/f_2_202205060545051651815905.pdf
10430,https://iwac.frederickmadore.com/s/afrique_ouest/item/10430,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10450,https://iwac.frederickmadore.com/files/original/2c278221d90a80d3db3e1e1e5a1c158e3ef933ff.pdf,"Islam Hebdo #113",,,"Islam Hebdo","Frédérick Madore",2022-04-22,,,Français,"In Copyright",,,,113,12,https://web.archive.org/web/20230222205115/https://islamhebdonews.net/pdfdoc/journal/f_2_202204261213491650975229.pdf
10431,https://iwac.frederickmadore.com/s/afrique_ouest/item/10431,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10451,https://iwac.frederickmadore.com/files/original/c4914dad32ec2b266bb75523f93ac0fbe12ec8ab.pdf,"Islam Hebdo #112",,,"Islam Hebdo","Frédérick Madore",2022-04-15,,,Français,"In Copyright",,,,112,12,https://web.archive.org/web/20230224062408/https://islamhebdonews.net/pdfdoc/journal/f_2_202204151047411650019661.pdf
10432,https://iwac.frederickmadore.com/s/afrique_ouest/item/10432,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10452,https://iwac.frederickmadore.com/files/original/1a94da7ef00108235391664a64f3f0ef38ee3b3b.pdf,"Islam Hebdo #111",,,"Islam Hebdo","Frédérick Madore",2022-04-08,,,Français,"In Copyright",,,,111,12,https://web.archive.org/web/20230222215051/https://islamhebdonews.net/pdfdoc/journal/f_2_202204081348171649425697.pdf
10433,https://iwac.frederickmadore.com/s/afrique_ouest/item/10433,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10453,https://iwac.frederickmadore.com/files/original/ec9721f3a21292bd74dddbfdf14da485d40e36fd.pdf,"Islam Hebdo #110",,,"Islam Hebdo","Frédérick Madore",2022-04-01,,,Français,"In Copyright",,,,110,12,https://web.archive.org/web/20230224062835/https://islamhebdonews.net/pdfdoc/journal/f_2_202204011707071648832827.pdf
10434,https://iwac.frederickmadore.com/s/afrique_ouest/item/10434,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10454,https://iwac.frederickmadore.com/files/original/100e9082a39ce539bdee192ea8ab933b711d8c8c.pdf,"Islam Hebdo #149",,,"Islam Hebdo","Frédérick Madore",2023-02-10,,,Français,"In Copyright",,,,149,12,https://web.archive.org/web/20230222114549/https://islamhebdonews.net/pdfdoc/journal/f_2_202302101039291676025569.pdf
10435,https://iwac.frederickmadore.com/s/afrique_ouest/item/10435,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10455,https://iwac.frederickmadore.com/files/original/3c7f383eec6e778d70127f583fd501de62654787.pdf,"Islam Hebdo #148",,,"Islam Hebdo","Frédérick Madore",2023-02-03,,,Français,"In Copyright",,,,148,12,https://web.archive.org/web/20230222114655/https://islamhebdonews.net/pdfdoc/journal/f_2_202302030816301675412190.pdf
10436,https://iwac.frederickmadore.com/s/afrique_ouest/item/10436,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10456,https://iwac.frederickmadore.com/files/original/73f5c1aff3281502f037d6e1084fbb8bdb47f35f.pdf,"Islam Hebdo #147",,,"Islam Hebdo","Frédérick Madore",2023-01-27,,,Français,"In Copyright",,,,147,12,https://web.archive.org/web/20230222114730/https://islamhebdonews.net/pdfdoc/journal/f_2_202301271110521674817852.pdf
10437,https://iwac.frederickmadore.com/s/afrique_ouest/item/10437,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10457,https://iwac.frederickmadore.com/files/original/e175ae50934effb3c6fa9fa84917515feac1143d.pdf,"Islam Hebdo #146",,,"Islam Hebdo","Frédérick Madore",2023-01-20,,,Français,"In Copyright",,,,146,12,https://web.archive.org/web/20230222114813/https://islamhebdonews.net/pdfdoc/journal/f_2_202301201928061674242886.pdf
10438,https://iwac.frederickmadore.com/s/afrique_ouest/item/10438,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10458,https://iwac.frederickmadore.com/files/original/ec670904e021d02c3aa7a94b463f447be457aed0.pdf,"Islam Hebdo #145",,,"Islam Hebdo","Frédérick Madore",2023-01-13,,,Français,"In Copyright",,,,145,12,https://web.archive.org/web/20230222114903/https://islamhebdonews.net/pdfdoc/journal/f_2_202301130852501673599970.pdf
10439,https://iwac.frederickmadore.com/s/afrique_ouest/item/10439,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10459,https://iwac.frederickmadore.com/files/original/94e10d409243db5313d77b73da026af79135c830.pdf,"Islam Hebdo #144",,"UIB (Union Islamique du Bénin)","Islam Hebdo","Frédérick Madore",2023-01-06,,,Français,"In Copyright",,,,144,12,https://web.archive.org/web/20230222115518/https://islamhebdonews.net/pdfdoc/journal/f_2_202301061252411673009561.pdf
10440,https://iwac.frederickmadore.com/s/afrique_ouest/item/10440,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10460,https://iwac.frederickmadore.com/files/original/490e441c5ca4d68b6dcaa020d0bdeb8cd9c881d4.pdf,"Islam Hebdo #143",,,"Islam Hebdo","Frédérick Madore",2022-12-30,,,Français,"In Copyright",,,,143,12,https://web.archive.org/web/20230222115208/https://islamhebdonews.net/pdfdoc/journal/f_2_202212301025101672395910.pdf
10441,https://iwac.frederickmadore.com/s/afrique_ouest/item/10441,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10461,https://iwac.frederickmadore.com/files/original/4bb1d51e909c839480920c73a57e220f3805b289.pdf,"Islam Hebdo #142",,,"Islam Hebdo","Frédérick Madore",2022-12-23,,,Français,"In Copyright",,,,142,12,https://web.archive.org/web/20230222115224/https://islamhebdonews.net/pdfdoc/journal/f_2_202212230651301671778290.pdf
10442,https://iwac.frederickmadore.com/s/afrique_ouest/item/10442,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10462,https://iwac.frederickmadore.com/files/original/65d7037ecbc3c90ef16675b5b8c9d56aafb4e782.pdf,"Islam Hebdo #141",,,"Islam Hebdo","Frédérick Madore",2022-12-16,,,Français,"In Copyright",,,,141,12,https://web.archive.org/web/20230222115257/https://islamhebdonews.net/pdfdoc/journal/f_2_202212160904021671181442.pdf
10443,https://iwac.frederickmadore.com/s/afrique_ouest/item/10443,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10463,https://iwac.frederickmadore.com/files/original/5ae933732992f5b420a7bf2af6b850f4e8ac2aad.pdf,"Islam Hebdo #140",,,"Islam Hebdo","Frédérick Madore",2022-12-09,,,Français,"In Copyright",,,,140,12,https://web.archive.org/web/20230222115333/https://islamhebdonews.net/pdfdoc/journal/f_2_202212090756571670572617.pdf
10444,https://iwac.frederickmadore.com/s/afrique_ouest/item/10444,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10464,https://iwac.frederickmadore.com/files/original/73daf7e34e3963f1d457f11db954b63b52fd63b0.pdf,"Islam Hebdo #139",,,"Islam Hebdo","Frédérick Madore",2022-12-02,,,Français,"In Copyright",,,,139,12,https://web.archive.org/web/20230222115412/https://islamhebdonews.net/pdfdoc/journal/f_2_202212020720561669965656.pdf
10445,https://iwac.frederickmadore.com/s/afrique_ouest/item/10445,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10465,https://iwac.frederickmadore.com/files/original/9e9d11f064d6250f305d8f683f063c9190250ae5.pdf,"Islam Hebdo #138",,,"Islam Hebdo","Frédérick Madore",2022-11-25,,,Français,"In Copyright",,,,138,12,https://web.archive.org/web/20230222115448/https://islamhebdonews.net/pdfdoc/journal/f_2_202211250815201669364120.pdf
10466,https://iwac.frederickmadore.com/s/afrique_ouest/item/10466,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10486,https://iwac.frederickmadore.com/files/original/150ec347c52eb43e5e9f3ef3235609d3bab21bde.pdf,"Islam Hebdo #137",,,"Islam Hebdo","Frédérick Madore",2022-11-18,,,Français,"In Copyright",,,,137,12,https://web.archive.org/web/20230222115546/https://islamhebdonews.net/pdfdoc/journal/f_2_202211180939421668764382.pdf
10467,https://iwac.frederickmadore.com/s/afrique_ouest/item/10467,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10487,https://iwac.frederickmadore.com/files/original/5c57f77c5dbac9fa66b8630e736af4b02d957368.pdf,"Islam Hebdo #136",,,"Islam Hebdo","Frédérick Madore",2022-11-11,,,Français,"In Copyright",,,,136,12,https://web.archive.org/web/20230222115631/https://islamhebdonews.net/pdfdoc/journal/f_2_202211111445311668177931.pdf
10468,https://iwac.frederickmadore.com/s/afrique_ouest/item/10468,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10488,https://iwac.frederickmadore.com/files/original/31ec2b19d2b5ef515efc397ab9b9aa2ec853bd30.pdf,"Islam Hebdo #135",,,"Islam Hebdo","Frédérick Madore",2022-11-04,,,Français,"In Copyright",,,,135,12,https://web.archive.org/web/20230222115704/https://islamhebdonews.net/pdfdoc/journal/f_2_202211041057441667559464.pdf
10469,https://iwac.frederickmadore.com/s/afrique_ouest/item/10469,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10489,https://iwac.frederickmadore.com/files/original/649484e9ba392b1eff920e2c0ebb2be33b4a3b9e.pdf,"Islam Hebdo #134",,,"Islam Hebdo","Frédérick Madore",2022-10-28,,,Français,"In Copyright",,,,134,12,https://web.archive.org/web/20230222115739/https://islamhebdonews.net/pdfdoc/journal/f_2_202210281127391666956459.pdf
10470,https://iwac.frederickmadore.com/s/afrique_ouest/item/10470,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10490,https://iwac.frederickmadore.com/files/original/2871332633cbde8c4746263bde4422129dbb5eda.pdf,"Islam Hebdo #133",,,"Islam Hebdo","Frédérick Madore",2022-10-21,,,Français,"In Copyright",,,,133,12,https://web.archive.org/web/20230222115811/https://islamhebdonews.net/pdfdoc/journal/f_2_202210211819481666376388.pdf
10471,https://iwac.frederickmadore.com/s/afrique_ouest/item/10471,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10491,https://iwac.frederickmadore.com/files/original/6f798c7fab168a8f74679cac2e2bcb360b0e64a1.pdf,"Islam Hebdo #132",,,"Islam Hebdo","Frédérick Madore",2022-10-14,,,Français,"In Copyright",,,,132,12,https://web.archive.org/web/20230222115845/https://islamhebdonews.net/pdfdoc/journal/f_2_202210141646561665766016.pdf
10472,https://iwac.frederickmadore.com/s/afrique_ouest/item/10472,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10492,https://iwac.frederickmadore.com/files/original/1b43ed4a5772a09adbe9428eb33e96281bfc087e.pdf,"Islam Hebdo #130",,,"Islam Hebdo","Frédérick Madore",2022-09-23,,,Français,"In Copyright",,,,130,12,https://web.archive.org/web/20230222205129/https://islamhebdonews.net/pdfdoc/journal/f_2_202209231031011663929061.pdf
10473,https://iwac.frederickmadore.com/s/afrique_ouest/item/10473,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10493,https://iwac.frederickmadore.com/files/original/ccfe2302a2ba9e238b41eb693950863d5d9c7fb5.pdf,"Islam Hebdo #150",,,"Islam Hebdo","Frédérick Madore",2023-02-17,,,Français,"In Copyright",,,,150,12,https://web.archive.org/web/20230222120127/https://islamhebdonews.net/pdfdoc/journal/f_2_202302171255441676638544.pdf
10474,https://iwac.frederickmadore.com/s/afrique_ouest/item/10474,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10494,https://iwac.frederickmadore.com/files/original/a8787bb6333a7a20e96ce06908ab7fb288865057.pdf,"Islam Hebdo #129",,,"Islam Hebdo","Frédérick Madore",2022-09-16,,,Français,"In Copyright",,,,129,12,https://web.archive.org/web/20230222205202/https://islamhebdonews.net/pdfdoc/journal/f_2_202209161133401663328020.pdf
10475,https://iwac.frederickmadore.com/s/afrique_ouest/item/10475,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10495,https://iwac.frederickmadore.com/files/original/cdcd5d97d8ecb6d36d75fb8ce5027eaf81257834.pdf,"Islam Hebdo #128",,,"Islam Hebdo","Frédérick Madore",2022-09-09,,,Français,"In Copyright",,,,128,12,https://web.archive.org/web/20230222201929/https://islamhebdonews.net/pdfdoc/journal/f_2_202209091300391662728439.pdf
10476,https://iwac.frederickmadore.com/s/afrique_ouest/item/10476,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10496,https://iwac.frederickmadore.com/files/original/f60e360b3567aa85a118c6727ea24a9387f593ea.pdf,"Islam Hebdo #127",,,"Islam Hebdo","Frédérick Madore",2022-09-02,,,Français,"In Copyright",,,,127,12,https://web.archive.org/web/20230222201948/https://islamhebdonews.net/pdfdoc/journal/f_2_202209020642141662100934.pdf
10477,https://iwac.frederickmadore.com/s/afrique_ouest/item/10477,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10497,https://iwac.frederickmadore.com/files/original/0c45b9853a3f8209916fc9d95c319ce8afd667c9.pdf,"Islam Hebdo #126",,,"Islam Hebdo","Frédérick Madore",2022-08-26,,,Français,"In Copyright",,,,126,12,https://web.archive.org/web/20230222201929/https://islamhebdonews.net/pdfdoc/journal/f_2_202208261801341661536894.pdf
10478,https://iwac.frederickmadore.com/s/afrique_ouest/item/10478,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10498,https://iwac.frederickmadore.com/files/original/c8b7e26956b9901b8a9f9f4b76cca1e0feee2841.pdf,"Islam Hebdo #125",,,"Islam Hebdo","Frédérick Madore",2022-08-19,,,Français,"In Copyright",,,,125,12,https://web.archive.org/web/20230224061713/https://islamhebdonews.net/pdfdoc/journal/f_2_202208190908001660900080.pdf
10479,https://iwac.frederickmadore.com/s/afrique_ouest/item/10479,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10499,https://iwac.frederickmadore.com/files/original/10dfd8ce56749d50369bb04915161357ed424019.pdf,"Islam Hebdo #124",,,"Islam Hebdo","Frédérick Madore",2022-08-12,,,Français,"In Copyright",,,,124,12,https://web.archive.org/web/20230224061805/https://islamhebdonews.net/pdfdoc/journal/f_2_202208122144501660340690.pdf
10480,https://iwac.frederickmadore.com/s/afrique_ouest/item/10480,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10500,https://iwac.frederickmadore.com/files/original/c405b40e51b81e5c10ff8ea3aeef8448f174abfd.pdf,"Islam Hebdo #123",,,"Islam Hebdo","Frédérick Madore",2022-08-05,,,Français,"In Copyright",,,,123,12,https://web.archive.org/web/20230222201850/https://islamhebdonews.net/pdfdoc/journal/f_2_202208050936101659692170.pdf
10481,https://iwac.frederickmadore.com/s/afrique_ouest/item/10481,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10501,https://iwac.frederickmadore.com/files/original/18a143df485fa3dd47071f874f898c361914b8ff.pdf,"Islam Hebdo #122",,,"Islam Hebdo","Frédérick Madore",2022-06-24,,,Français,"In Copyright",,,,122,12,https://web.archive.org/web/20230222205304/https://islamhebdonews.net/pdfdoc/journal/f_2_202206241352261656078746.pdf
10482,https://iwac.frederickmadore.com/s/afrique_ouest/item/10482,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10502,https://iwac.frederickmadore.com/files/original/da8b02aa5b2d3daf704b19168ea55fd442a3aad3.pdf,"Islam Hebdo #121",,,"Islam Hebdo","Frédérick Madore",2022-06-17,,,Français,"In Copyright",,,,121,12,https://web.archive.org/web/20230222215055/https://islamhebdonews.net/pdfdoc/journal/f_2_202206171222181655468538.pdf
10483,https://iwac.frederickmadore.com/s/afrique_ouest/item/10483,"Newspaper article",bibo:Issue,frederick_madore@outlook.com,true,10223,,10503,https://iwac.frederickmadore.com/files/original/e515709b20012553744a5d68a1eb3e4ca01be1c0.pdf,"Islam Hebdo #120",,,"Islam Hebdo","Frédérick Madore",2022-06-10,,,Français,"In Copyright",,,,120,12,https://web.archive.org/web/20230222201901/https://islamhebdonews.net/pdfdoc/journal/f_2_202206100622161654842136.pdf
