o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:description,dcterms:date,dcterms:identifier,dcterms:relation,dcterms:alternative,dcterms:isPartOf,dcterms:spatial,bibo:citedBy,foaf:gender,foaf:firstName,foaf:lastName,foaf:birthday
3666,https://islam.zmo.de/s/westafrica/item/3666,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdramane Sylla",,,,,,,"Burkina Faso",,Male,Abdramane,Sylla,
3667,https://islam.zmo.de/s/westafrica/item/3667,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abidine Sanfo",,,,,,"Communauté Musulmane du Burkina Faso|Imam","Burkina Faso",,Male,Abidine,Sanfo,
3668,https://islam.zmo.de/s/westafrica/item/3668,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Compaoré",,,,,,Imam,"Burkina Faso",,Male,Aboubacar,Compaoré,
3669,https://islam.zmo.de/s/westafrica/item/3669,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Dermé",,,,,,Journalist,"Burkina Faso",,Male,Aboubacar,Dermé,
3670,https://islam.zmo.de/s/westafrica/item/3670,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Doukouré","Sheikh of Hamdalaye|Cheikh d'Hamdalaye",,"https://www.wikidata.org/wiki/Q113678257 Q113678257","Islamic University of Madinah",,"Fédération des Associations Islamiques du Burkina|Imam|Ittihad Islami","Burkina Faso|Hamdalaye",,Male,Aboubacar,Doukouré,1952
3671,https://islam.zmo.de/s/westafrica/item/3671,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Fofana",,2020,,,,"Conseil Supérieur des Imams, des Mosquées et des Affaires islamiques|Imam","Ivory Coast",,Male,Aboubacar,Fofana,1943
3672,https://islam.zmo.de/s/westafrica/item/3672,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Kouanda",,,,,,"Communauté Musulmane du Burkina Faso","Burkina Faso",,Male,Aboubacar,Kouanda,
3673,https://islam.zmo.de/s/westafrica/item/3673,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Maïga II",,2021,,"Sidi Mohamed Maïga",,"Association Islamique de la Tijâniyya|Communauté Islamique de la Tijâniyya du Burkina Faso|Fédération des Associations Islamiques du Burkina|Imam","Burkina Faso",,Male,Aboubacar,"Maïga II",
3674,https://islam.zmo.de/s/westafrica/item/3674,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Nakro",,,,,,"Cercle d'Études, de Recherches et de Formation Islamiques","Burkina Faso",,Male,Aboubacar,Nakro,
3675,https://islam.zmo.de/s/westafrica/item/3675,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Ouédraogo",,,,,,"Mouvement Sunnite du Burkina Faso","Burkina Faso",,Male,Aboubacar,Ouédraogo,
3676,https://islam.zmo.de/s/westafrica/item/3676,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Sy",,,,,,Journalist,"Burkina Faso",,Male,Aboubacar,Sy,
3677,https://islam.zmo.de/s/westafrica/item/3677,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Toé","Former General Secretary of OJEMAO|Ancien secrétaire-général de l'OJEMAO",,,,,"Association des Élèves et Étudiants Musulmans au Burkina|Organisation de la Jeunesse Musulmane en Afrique de l'Ouest","Burkina Faso",,Male,Aboubacar,Toé,
3678,https://islam.zmo.de/s/westafrica/item/3678,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aboubacar Yugo",,,,,,"Fédération des Associations Islamiques du Burkina|Imam|Ittihad Islami","Burkina Faso",,Male,Aboubacar,Yugo,
3679,https://islam.zmo.de/s/westafrica/item/3679,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Achille Tapsoba",,,,,,Politician,"Burkina Faso",,Male,Achille,Tapsoba,
3680,https://islam.zmo.de/s/westafrica/item/3680,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Aorèma Ouédraogo",,,,,,"At-Tarbiya Al-Islamiya|Fondation Aorèma","Burkina Faso",,Male,"Adama Aorèma",Ouédraogo,1954
3681,https://islam.zmo.de/s/westafrica/item/3681,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Coulibaly",,,,,,"Association des Élèves et Étudiants Musulmans au Burkina","Burkina Faso",,Male,Adama,Coulibaly,
3682,https://islam.zmo.de/s/westafrica/item/3682,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Drabo",,,,,,Journalist,"Burkina Faso",,Male,Adama,Drabo,
3683,https://islam.zmo.de/s/westafrica/item/3683,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Fofana",,2015-07-25,,,,Politician,"Burkina Faso",,Male,Adama,Fofana,
3684,https://islam.zmo.de/s/westafrica/item/3684,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Nikiéma",,,,,,"Mouvement Sunnite du Burkina Faso","Burkina Faso",,Male,Adama,Nikiéma,
3685,https://islam.zmo.de/s/westafrica/item/3685,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Ouédraogo Damiss",,,,,,"Journalist|L’Observateur Paalga","Burkina Faso",,Male,Adama,Damiss,
3686,https://islam.zmo.de/s/westafrica/item/3686,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sakandé","Ancien président par intérim de la CMBF",,,,,"Association des Élèves et Étudiants Musulmans au Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Communauté Musulmane du Burkina Faso|Fédération des Associations Islamiques du Burkina","Burkina Faso",,Male,Adama,Sakandé,
3687,https://islam.zmo.de/s/westafrica/item/3687,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Savadogo",,,,,,"Journalist|Le Pays","Burkina Faso",,Male,Adama,Savadogo,
3688,https://islam.zmo.de/s/westafrica/item/3688,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sawadogo",,,,,,Journalist,"Burkina Faso",,Male,Adama,Sawadogo,
3689,https://islam.zmo.de/s/westafrica/item/3689,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sedgo",,,,,,Journalist,"Burkina Faso",,Male,Adama,Sedgo,
3690,https://islam.zmo.de/s/westafrica/item/3690,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sigue",,,,,,Journalist,"Burkina Faso",,Male,Adama,Sigue,
3691,https://islam.zmo.de/s/westafrica/item/3691,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Sinare",,,,,,Journalist,"Burkina Faso",,Male,Adama,Sinare,
3692,https://islam.zmo.de/s/westafrica/item/3692,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Soro",,,,,,,"Burkina Faso",,Male,Adama,Soro,
3693,https://islam.zmo.de/s/westafrica/item/3693,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Tomé",,,,,,Journalist,"Burkina Faso",,Male,Adama,Tomé,
3694,https://islam.zmo.de/s/westafrica/item/3694,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adama Zoungrana",,,,,,Imam,"Burkina Faso",,Male,Adama,Zoungrana,
3695,https://islam.zmo.de/s/westafrica/item/3695,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adaman Drabo",,,,,,Journalist,"Burkina Faso",,Male,Adaman,Drabo,
3696,https://islam.zmo.de/s/westafrica/item/3696,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Afsétou Sawadogo",,,,,,Journalist,"Burkina Faso",,Female,Afsétou,Sawadogo,
3697,https://islam.zmo.de/s/westafrica/item/3697,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ahl-Assane Rouamba",,,,,,Journalist,"Burkina Faso",,Male,Ahl-Assane,Rouamba,
3698,https://islam.zmo.de/s/westafrica/item/3698,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ahmado Sawadogo",,,,,,Imam,"Burkina Faso",,Male,Ahmado,Sawadogo,
3699,https://islam.zmo.de/s/westafrica/item/3699,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ahmadou Ilboudo",,,,,,"Communauté Musulmane de Haute-Volta","Burkina Faso",,Male,Ahmadou,Ilboudo,
3700,https://islam.zmo.de/s/westafrica/item/3700,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aimé Nabaloum",,,,,,Journalist,"Burkina Faso",,Male,Aimé,Nabaloum,
3701,https://islam.zmo.de/s/westafrica/item/3701,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aimée Florentine Kaboré",,,,,,Journalist,"Burkina Faso",,Female,"Aimée Florentine",Kaboré,
3702,https://islam.zmo.de/s/westafrica/item/3702,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alassane Maïga",,,,,,Imam,"Burkina Faso",,Male,Alassane,Maïga,
3703,https://islam.zmo.de/s/westafrica/item/3703,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ali Cissé",,,,,,"Ittihad Islami","Burkina Faso",,Male,Ali,Cissé,
3704,https://islam.zmo.de/s/westafrica/item/3704,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ali Sawadogo",,,,,,"Association des Élèves et Étudiants Musulmans au Burkina","Burkina Faso",,Male,Ali,Sawadogo,
3705,https://islam.zmo.de/s/westafrica/item/3705,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ali Traoré",,,,,,Journalist,"Burkina Faso",,Male,Ali,Traoré,
3706,https://islam.zmo.de/s/westafrica/item/3706,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alidou Ilboudo","Burkinabè imam|Imam burkinabè",,"https://www.wikidata.org/wiki/Q113677663 Q113677663",,"Khalidou Ilboudo|Khalid Ilboudo|Halidou Ilboudo","Association des Élèves et Étudiants Musulmans au Burkina|Centre Culturel Islamique du Burkina|Cercle d'Études, de Recherches et de Formation Islamiques|Foi de Croyant|Imam","Burkina Faso",,Male,Alidou,Ilboudo,
3707,https://islam.zmo.de/s/westafrica/item/3707,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alizéta Gando Ouédraogo",,,,,,,"Burkina Faso",,Female,"Alizéta Gando",Ouédraogo,
3708,https://islam.zmo.de/s/westafrica/item/3708,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alkassoum Maïga",,,,,,Politician,"Burkina Faso",,Male,Alkassoum,Maïga,
3709,https://islam.zmo.de/s/westafrica/item/3709,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadé Konfé",,,,,,"Comité National de Suivi du Pèlerinage à la Mecque","Burkina Faso",,Male,Amadé,Konfé,
3710,https://islam.zmo.de/s/westafrica/item/3710,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amado Pitroipa",,,,,,"Communauté Musulmane de Haute-Volta|Communauté Musulmane du Burkina Faso","Burkina Faso",,Male,Amado,Pitroipa,
3711,https://islam.zmo.de/s/westafrica/item/3711,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadou Bandé",,,,,,"Mouvement Sunnite du Burkina Faso","Burkina Faso",,Male,Amadou,Bandé,
3712,https://islam.zmo.de/s/westafrica/item/3712,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadou Ouédraogo",,,,,Karasamba,"Association Burkinabè pour la Culture Islamique","Burkina Faso",,Male,Amadou,Ouédraogo,
3713,https://islam.zmo.de/s/westafrica/item/3713,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadou Sanogo",,,,,,"Coordination des Associations Islamiques de l'Ouest","Burkina Faso",,Male,Amadou,Sanogo,
3714,https://islam.zmo.de/s/westafrica/item/3714,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amadoum Dicko",,,,,,,"Burkina Faso",,Male,Amadoum,Dicko,
3715,https://islam.zmo.de/s/westafrica/item/3715,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amidou Traoré",,,,,,Imam,"Burkina Faso",,Male,Amidou,Traoré,
3716,https://islam.zmo.de/s/westafrica/item/3716,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aminou Ouédraogo",,,,,,"Cercle d'Études, de Recherches et de Formation Islamiques","Burkina Faso",,Male,Aminou,Ouédraogo,
3717,https://islam.zmo.de/s/westafrica/item/3717,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Antoine Battiono",,,,,,Journalist,"Burkina Faso",,Male,Antoine,Battiono,
3718,https://islam.zmo.de/s/westafrica/item/3718,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Arounan Guigma",,,,,,Journalist,"Burkina Faso",,Male,Arounan,Guigma,
3719,https://islam.zmo.de/s/westafrica/item/3719,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Asdara Sawadogo",,,,,,Journalist,"Burkina Faso",,Male,Asdara,Sawadogo,
3720,https://islam.zmo.de/s/westafrica/item/3720,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Assétou Badoh",,,,,,Journalist,"Burkina Faso",,Female,Assétou,Badoh,
3721,https://islam.zmo.de/s/westafrica/item/3721,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Augustin Irwaya Ouédraogo",,,,,,Journalist,"Burkina Faso",,Male,"Augustin Irwaya",Ouédraogo,
3722,https://islam.zmo.de/s/westafrica/item/3722,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Augustin Kientega",,,,,,Journalist,"Burkina Faso",,Male,Augustin,Kientega,
3723,https://islam.zmo.de/s/westafrica/item/3723,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Awa Gnessi",,,,,,"Cercle d'Études, de Recherches et de Formation Islamiques","Burkina Faso",,Female,Awa,Gnessi,
3724,https://islam.zmo.de/s/westafrica/item/3724,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bachirou Nana",,,,,,Journalist,"Burkina Faso",,Male,Bachirou,Nana,
3725,https://islam.zmo.de/s/westafrica/item/3725,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Balla Traoré",,,,,,"Comité Culturel et de la Jeunesse Musulmane|Communauté Musulmane de Haute-Volta","Burkina Faso",,Male,Balla,Traoré,
3726,https://islam.zmo.de/s/westafrica/item/3726,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Barou Oumar Ouédraogo",,,,,,Journalist,"Burkina Faso",,Male,"Barou Oumar",Ouédraogo,
3727,https://islam.zmo.de/s/westafrica/item/3727,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Barthélémy Kéré",,,,,,"Commission Électorale Nationale Indépendante","Burkina Faso",,Male,Barthélémy,Kéré,
3728,https://islam.zmo.de/s/westafrica/item/3728,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bernard Zangré",,,,,,Journalist,"Burkina Faso",,Male,Bernard,Zangré,
3729,https://islam.zmo.de/s/westafrica/item/3729,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bissiri Joseph Sirima",,,,,,"Mouvement du Peuple pour le Progrès|Politician","Burkina Faso",,Male,"Bissiri Joseph",Sirima,
3730,https://islam.zmo.de/s/westafrica/item/3730,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bougnan Naon",,,,,,Journalist,"Burkina Faso",,Male,Bougnan,Naon,
3731,https://islam.zmo.de/s/westafrica/item/3731,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boukari Gansonré",,,,,,"Association des Élèves et Étudiants Musulmans au Burkina","Burkina Faso",,Male,Boukari,Gansonré,
3732,https://islam.zmo.de/s/westafrica/item/3732,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boureima Dembélé",,,,,,Journalist,"Burkina Faso",,Male,Boureima,Dembélé,
3733,https://islam.zmo.de/s/westafrica/item/3733,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boureima Diallo",,,,,,Journalist,"Burkina Faso",,Male,Boureima,Diallo,
3734,https://islam.zmo.de/s/westafrica/item/3734,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boureima Ouédraogo",,,,,,Journalist,"Burkina Faso",,Male,Boureima,Ouédraogo,
3735,https://islam.zmo.de/s/westafrica/item/3735,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boureima Sanga","Burkinabè journalist|Journaliste burkinabè",,,,,Journalist,"Burkina Faso",,Male,Boureima,Sanga,
3736,https://islam.zmo.de/s/westafrica/item/3736,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Boureima Sanogo",,,,,,Imam,"Burkina Faso",,Male,Boureima,Sanogo,
3737,https://islam.zmo.de/s/westafrica/item/3737,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Caroline Ouédraogo",,,,,,Journalist,"Burkina Faso",,Female,Caroline,Ouédraogo,
3738,https://islam.zmo.de/s/westafrica/item/3738,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Célestin Bakouan",,,,,,Journalist,"Burkina Faso",,Male,Célestin,Bakouan,
3739,https://islam.zmo.de/s/westafrica/item/3739,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Charles Ouédraogo",,,,,,Journalist,"Burkina Faso",,Male,Charles,Ouédraogo,
3740,https://islam.zmo.de/s/westafrica/item/3740,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Cheick Oumar Boni","Journalist at Sidwaya|Journaliste à Sidwaya",,,,,Journalist|Sidwaya,"Burkina Faso",,Male,"Cheick Oumar",Boni,
3741,https://islam.zmo.de/s/westafrica/item/3741,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Cheick Soufi Moaze Ouédraogo",,,,,,"Communauté spirituelle des soufis du Burkina Faso|Imam","Burkina Faso",,Male,"Cheick Soufi Moaze",Ouédraogo,
3742,https://islam.zmo.de/s/westafrica/item/3742,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Chérif Ousmane Madane Haïdara",,,,,,"Ançar Dine|Imam",Mali,,Male,"Chérif Ousmane Madane",Haïdara,
3743,https://islam.zmo.de/s/westafrica/item/3743,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Christine Sawadogo",,,,,,Journalist,"Burkina Faso",,Female,Christine,Sawadogo,
3744,https://islam.zmo.de/s/westafrica/item/3744,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Colette Drabo",,,,,,Journalist,"Burkina Faso",,Female,Colette,Drabo,
3745,https://islam.zmo.de/s/westafrica/item/3745,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Dabadi Zoumbara",,,,,,Journalist,"Burkina Faso",,Male,Dabadi,Zoumbara,
3746,https://islam.zmo.de/s/westafrica/item/3746,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Daouda Soura",,,,,,"Coordination des Associations Islamiques de l'Ouest","Burkina Faso",,Male,Daouda,Soura,
3747,https://islam.zmo.de/s/westafrica/item/3747,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Dieudonné Zoungrana",,,,,,Journalist,"Burkina Faso",,Male,Dieudonné,Zoungrana,
3748,https://islam.zmo.de/s/westafrica/item/3748,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Djakaridia Siribie",,,,,,Journalist,"Burkina Faso",,Male,Djakaridia,Siribie,
3749,https://islam.zmo.de/s/westafrica/item/3749,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Djiguiba Cissé","Imam ivoirien",,,,,"Conseil Supérieur des Imams, des Mosquées et des Affaires islamiques|Imam","Ivory Coast",,Male,Djiguiba,Cissé,
3750,https://islam.zmo.de/s/westafrica/item/3750,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"El Hadj Mamadou Kabre",,,,,,Journalist,"Burkina Faso",,Male,Mamadou,Kabre,
3751,https://islam.zmo.de/s/westafrica/item/3751,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"El Hadj Rasmané Zongo",,,,,,Journalist,"Burkina Faso",,Male,Rasmané,Zongo,
3752,https://islam.zmo.de/s/westafrica/item/3752,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Elisabeth Sougue",,,,,,Journalist,"Burkina Faso",,Female,Elisabeth,Sougue,
3753,https://islam.zmo.de/s/westafrica/item/3753,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Enok Kindo",,,,,,Journalist,"Burkina Faso",,Male,Enok,Kindo,
3754,https://islam.zmo.de/s/westafrica/item/3754,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Etienne Nassa",,,,,,Journalist,"Burkina Faso",,Male,Etienne,Nassa,
3755,https://islam.zmo.de/s/westafrica/item/3755,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Evariste Yoda",,,,,,Journalist,"Burkina Faso",,Male,Evariste,Yoda,
3756,https://islam.zmo.de/s/westafrica/item/3756,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Fabé Mamadou Ouattara",,,,,,Journalist,"Burkina Faso",,Male,"Fabé Mamadou",Ouattara,
3757,https://islam.zmo.de/s/westafrica/item/3757,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Fatimata Ouattara",,,,,,"Association des Élèves et Étudiants Musulmans au Burkina","Burkina Faso",,Female,Fatimata,Ouattara,
3758,https://islam.zmo.de/s/westafrica/item/3758,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Fatoumata Gomina","Pioneer of the CERFI women's cell|Pionnière de la cellule féminine du CERFI",,,,,"Cercle d'Études, de Recherches et de Formation Islamiques","Burkina Faso",,Female,Fatoumata,Gomina,
